FILE_NAME,BLOBS_AREA_MEAN,BLOBS_AREA_STDEV,BLOBS_AREA_SUM,BLOBS_AREA_VARIANCE,BLOBS_BRIGHTNESS_MAX,BLOBS_BRIGHTNESS_MEAN,BLOBS_BRIGHTNESS_MIN,BLOBS_BRIGHTNESS_STDEV,BLOBS_COUNT,MAXBLOB_ANGLE,MAXBLOB_AREA,MAXBLOB_CIRCULARITY,MAXBLOB_CONVEXHULL_AREA,MAXBLOB_CONVEXHULL_PERIMETER,MAXBLOB_EQUIVALENT_DIAMETER,MAXBLOB_LENGTH_1ST,MAXBLOB_LENGTH_2ND,MAXBLOB_LENGTH_RATIO,MAXBLOB_PERIMETER,MAXBLOB_ROUGHNESS,MAXBLOB_SOLIDITY
18850_T5A46C605HB_TCAOH710_43_47.106_-168.579_O_M_20161213_094500.jpg,845.5,0,845.5,0,203,68.5401,39,34.9032,1,-9.46232,845.5,0.341965,1163,145.349,32.8104,58.526,27.619,2.11905,176.267,1.21272,0.726999
18850_T5A46C605NB_TCAOH710_71_-456.779_680.182_O_L_20161213_095802.jpg,321.833,79.1223,965.5,6260.33,171,84.2442,27,38.958,3,-3.57633,407.5,0.651318,463.5,81.9508,22.7782,30.7525,19.0254,1.61639,88.669,1.08198,0.87918
18850_T5A46C605QB_TCAOH710_5_604.437_-523.077_O_M_20161213_100150.jpg,435.333,362.752,1306,131589,195,97.0282,51,35.249,3,0,846.5,0.808992,878,109.563,32.8298,36,29,1.24138,114.669,1.0466,0.964123
18850_T5A46C608TB_TCAOH710_20_269.953_100.679_O_M_20161211_222851.jpg,178.25,14.4957,356.5,210.125,204,121.926,49,58.5788,2,0,188.5,0.800878,196,52.7229,15.4921,18,13,1.38462,54.3848,1.03152,0.961735
18850_T5A46C608TB_TCAOH710_37_294.473_457.282_O_L_20161211_222926.jpg,207.5,88.4522,1245,7823.8,205,96.4772,46,55.1612,6,0,286,0.797933,300,63.0495,19.0826,21,18,1.16667,67.1127,1.06444,0.953333
18850_T5A46C608TB_TCAOH710_8_581.753_-108.413_O_L_20161211_222839.jpg,219.55,178.914,2195.5,32010.1,205,82.5917,31,40.8201,10,-45,525.5,0.839921,541.5,84.5535,25.8667,29.6985,23.3345,1.27273,88.669,1.04867,0.970452
18850_T5A46C804BB_TCAOH310_28_400.782_-189.745_O_M_20161213_225249.jpg,96.1667,103.658,577,10745.1,178,63.0501,32,41.0886,6,-47.7263,288,0.583291,349,69.8846,19.1492,20.9201,19.8438,1.05424,78.7696,1.12714,0.825215
18850_T5A46C804DB_TCAOH310_47_54.090_-737.634_O_M_20161213_225716.jpg,116.125,131.254,464.5,17227.6,163,97.8254,35,38.6066,4,-78.1113,307.5,0.446658,381.5,86.791,19.7869,38.0089,12.0001,3.16738,93.0122,1.07168,0.806029
18850_T5A46C804EB_TCAOH310_10_-258.328_636.338_O_M_20161213_225851.jpg,132.625,65.2359,530.5,4255.73,168,103.692,38,38.7346,4,-65.556,203.5,0.737879,219.5,56.341,16.0967,21.9316,13.2417,1.65625,58.8701,1.04489,0.927107
18850_T5A46C804EB_TCAOH310_81_83.765_-370.080_O_L_20161213_225954.jpg,297.833,224.563,1787,50428.7,165,72.1743,34,38.1257,6,0,619,0.613856,721,98.5094,28.0737,34,25,1.36,112.569,1.14272,0.85853
18850_T5A46C804EB_TCAOH310_8_592.893_493.874_O_M_20161213_225851.jpg,287,176.421,1148,31124.3,178,84.3195,35,36.4623,4,-63.435,454.5,0.558181,481,96.45,24.0559,42.4853,14.3108,2.96875,101.154,1.04877,0.944906
18850_T5A46C804FB_TCAOH310_59_36.994_-538.056_O_M_20161213_230147.jpg,378.5,391.999,1135.5,153663,162,91.0908,35,35.9674,3,-6.34019,820.5,0.588842,909.5,125.233,32.3217,52.1237,21.3133,2.4456,132.326,1.05664,0.902144
18850_T5A46C804GB_TCAOH310_60_81.307_-59.183_O_M_20161213_230342.jpg,218.667,170.365,656,29024.3,166,126.328,69,18.0762,3,-4.23639,403,0.39244,494,106.329,22.6521,48.2382,12.7798,3.77457,113.598,1.06836,0.815789
18850_T5A46C804HB_TCAOH310_29_367.888_-718.642_O_L_20161213_230536.jpg,700.9,794.652,3504.5,631472,155,64.2948,27,28.1864,5,-69.5504,2063,0.413299,2439.5,224.636,51.2513,98.0494,30.1898,3.24776,250.451,1.11492,0.845665
18850_T5A46C804HB_TCAOH310_8_601.081_-310.907_O_L_20161213_230512.jpg,1177.75,179.959,2355.5,32385.1,52,39.1872,28,5.95455,2,0,1305,0.741543,1390.5,137.139,40.7625,48,36,1.33333,148.711,1.08438,0.938511
18850_T5A46C804JB_TCAOH310_66_-595.430_-158.704_O_L_20161213_230817.jpg,437.563,146.422,3500.5,21439.5,174,48.433,21,35.8864,8,-52.4314,604.5,0.651474,630,102.517,27.743,44.0211,18.6572,2.35948,107.983,1.05331,0.959524
18850_T5A46C804LB_TCAOH310_29_-606.775_315.605_O_M_20161213_231206.jpg,365.167,440.961,1095.5,194447,161,78.9661,33,36.3961,3,-49.9697,872.5,0.343141,1208.5,134.591,33.3302,50.5978,31.6696,1.59768,178.752,1.32812,0.721969
18850_T5A46C804MB_TCAOH310_79_-516.073_544.249_O_M_20161213_231516.jpg,64.1667,2.84312,192.5,8.08333,156,103.215,38,45.6614,3,0,66.5,0.78018,69,31.8372,9.20165,10,9,1.11111,32.7279,1.02798,0.963768
18850_T5A46C804MB_TCAOH310_82_-380.016_-190.993_O_L_20161213_231516.jpg,409.5,246.396,2047.5,60710.9,156,57.0851,24,25.1767,5,-61.6992,740.5,0.753151,805,104.14,30.7056,33.2547,30.4101,1.09354,111.154,1.06735,0.919876
18850_T5A46C804UB_TCAOH310_25_-276.894_151.134_O_L_20161213_232816.jpg,3055,0,3055,0,146,58.786,36,24.2013,1,-25.0169,3055,0.379519,3514,266.712,62.3678,112.306,33.8308,3.31964,318.049,1.19248,0.86938
18850_T5A46C804UB_TCAOH310_34_-614.973_491.932_O_M_20161213_232827.jpg,288.6,105.778,1443,11188.9,163,55.359,28,31.3483,5,-66.8014,464,0.694954,494.5,85.3302,24.306,32.8266,19.0394,1.72414,91.598,1.07345,0.938322
18850_T5A46C804UB_TCAOH310_68_197.741_-42.323_O_L_20161213_232851.jpg,178.125,139.773,712.5,19536.6,158,80.9055,38,34.6838,4,0,364.5,0.718554,398,73.5034,21.5429,25,20,1.25,79.8406,1.08622,0.915829
18850_T5A46C9052B_TCAOH710_22_36.846_279.011_O_L_20161214_015716.jpg,499.333,531.166,2996,282137,200,56.3484,37,12.9543,6,-21.541,1548.5,0.329441,1961.5,205.709,44.4028,90.9839,24.6981,3.68385,243.037,1.18146,0.789447
18850_T5A46C9053B_TCAOH710_31_-442.820_248.684_O_M_20161214_020008.jpg,703,330.219,1406,109045,46,35.654,28,3.52012,2,-39.0939,936.5,0.670649,1046,119.162,34.531,40.6005,31.5296,1.28769,132.468,1.11166,0.895315
18850_T5A46C9056B_TCAOH710_48_394.660_-299.263_O_L_20161214_020823.jpg,166.417,144.05,1997,20750.4,206,76.5212,41,42.2057,12,-81.8699,525.5,0.803275,551,84.5584,25.8667,27.0115,25.8801,1.04372,90.669,1.07227,0.953721
18850_T5A46C9056B_TCAOH710_97_-580.657_-529.218_O_S_20161214_020839.jpg,187.667,111.433,563,12417.3,206,91.6106,40,47.2441,3,-45,293,0.797649,303,65.3816,19.3147,24.0416,16.2635,1.47826,67.9411,1.03915,0.966997
18850_T5A46C9058B_TCAOH710_60_-286.842_-27.804_O_L_20161214_021403.jpg,220.333,269.585,1983,72676,167,79.3243,22,36.856,9,-74.0546,630.5,0.702714,656,101.4,28.3333,40.6587,19.9173,2.04138,106.184,1.04717,0.961128
18850_T5A46C905GB_TCAOH710_39_-375.895_-52.841_O_L_20161214_023355.jpg,200.7,141.74,1003.5,20090.2,164,80.0652,35,38.9387,5,-45,355,0.823581,372,70.271,21.2603,21.9203,21.2132,1.03333,73.598,1.04735,0.954301
18850_T5A46C905QB_TCAOH710_17_416.656_-332.637_O_M_20161214_025335.jpg,665.25,665.741,1330.5,443211,203,83.8448,41,40.662,2,-43.6028,1136,0.574154,1299,143.763,38.0316,56.4138,29.3103,1.92471,157.681,1.09682,0.874519
18850_T5A46C905QB_TCAOH710_9_378.990_-51.077_O_M_20161214_025335.jpg,126.3,132.883,631.5,17657.8,205,121.487,52,51.0882,5,-3.81407,354.5,0.646461,401,74.4693,21.2453,26.408,18.5588,1.42294,83.0122,1.11472,0.88404
18850_T5A46C905SB_TCAOH710_17_213.765_-318.562_O_M_20161214_025833.jpg,177,113.607,885,12906.5,203,120.429,46,52.749,5,-24.7751,333.5,0.761532,359,70.4936,20.6064,24.026,19.0671,1.26007,74.1838,1.05235,0.928969
18850_T5A46BP072B_TCAOH710_14_-279.750_-94.070__M_20161201_175117.jpg,382.5,0,382.5,0,203,131.806,52,41.3568,1,0,382.5,0.838816,391,73.0437,22.0684,26,18,1.44444,75.6985,1.03635,0.978261
18850_T5A46BP072B_TCAOH710_2_-422.573_83.360__M_20161201_175104.jpg,447.5,0,447.5,0,163,106.731,53,29.4481,1,0,447.5,0.849632,461.5,77.6812,23.87,25,23,1.08696,81.3553,1.0473,0.969664
18850_T5A46BP072B_TCAOH710_32_-619.390_-627.197__M_20161201_175128.jpg,438,0,438,0,205,134.486,57,40.6577,1,-45,438,0.850916,453,76.9276,23.6152,24.0416,24.0416,1,80.4264,1.04548,0.966887
18850_T5A46BP072B_TCAOH710_35_55.454_835.644__M_20161201_175140.jpg,472.5,0,472.5,0,206,132.886,61,40.0472,1,0,472.5,0.861644,483.5,80.2571,24.5277,28,22,1.27273,83.0122,1.03433,0.977249
18850_T5A46BP072B_TCAOH710_36_54.294_683.898__M_20161201_175140.jpg,341.5,0,341.5,0,205,145.802,76,37.7884,1,-63.435,341.5,0.842845,352,68.2695,20.8521,24.5967,18.3358,1.34146,71.3553,1.0452,0.97017
18850_T5A46BP072B_TCAOH710_47_188.211_-64.068__M_20161201_175140.jpg,511.5,0,511.5,0,204,142.551,69,36.7661,1,0,511.5,0.865375,522.5,83.3803,25.5198,29,22,1.31818,86.1838,1.03362,0.978947
18850_T5A46BP072B_TCAOH710_56_344.326_-248.944__M_20161201_175152.jpg,477,0,477,0,204,137.829,66,39.1712,1,0,477,0.850704,490,80.7125,24.6442,27,22,1.22727,83.9411,1.04,0.973469
18850_T5A46BP072B_TCAOH710_58_-614.930_558.162__M_20161201_175152.jpg,389.5,0,389.5,0,165,106.116,51,32.5467,1,0,389.5,0.861964,398.5,72.833,22.2694,25,20,1.25,75.3553,1.03463,0.977415
18850_T5A46BP072B_TCAOH710_62_362.869_-259.711__M_20161201_175152.jpg,457.5,0,457.5,0,204,143.897,89,30.3709,1,0,457.5,0.851195,469.5,78.8068,24.1352,27,22,1.22727,82.1838,1.04285,0.974441
18850_T5A46BP072B_TCAOH710_65_-598.304_-499.748__M_20161201_175152.jpg,412.5,0,412.5,0,164,94.5915,43,29.4718,1,0,412.5,0.858635,419.5,75.8396,22.9175,27,18,1.5,77.6985,1.02451,0.983313
18850_T5A46BP072B_TCAOH710_67_-506.269_-184.090__M_20161201_175152.jpg,613.5,0,613.5,0,202,121.293,46,44.3506,1,0,613.5,0.875473,626,90.7342,27.9487,32,24,1.33333,93.8406,1.03424,0.980032
18850_T5A46BP072B_TCAOH710_81_520.071_-240.313__M_20161201_175204.jpg,514.5,0,514.5,0,205,129.576,52,40.8846,1,-45,514.5,0.877424,528,82.5755,25.5946,26.163,25.4558,1.02778,85.8406,1.03954,0.974432
18850_T5A46BP072B_TCAOH710_86_-478.223_150.887__M_20161201_175204.jpg,779.5,0,779.5,0,203,106.942,32,49.2348,1,0,779.5,0.874422,796.5,102.016,31.5038,33,29,1.13793,105.841,1.03749,0.978657
18850_T5A46BP074B_TCAOH710_10_-413.557_-429.015__M_20161201_175619.jpg,531,0,531,0,205,122.13,44,41.9217,1,0,531,0.86282,543.5,84.4988,26.0017,28,23,1.21739,87.9411,1.04074,0.977001
18850_T5A46BP074B_TCAOH710_18_-266.618_347.126__M_20161201_175632.jpg,509.5,0,509.5,0,168,101.046,41,35.3189,1,0,509.5,0.903436,517,81.8828,25.4699,27,23,1.17391,84.1838,1.0281,0.985493
18850_T5A46BP074B_TCAOH710_50_210.342_176.862__M_20161201_175655.jpg,581,0,581,0,204,119.836,52,40.9912,1,-45,581,0.845756,596,89.2691,27.1984,27.5772,27.5772,1,92.9117,1.0408,0.974832
18850_T5A46BP074B_TCAOH710_61_194.552_-128.448__M_20161201_175655.jpg,533.5,0,533.5,0,204,148.25,84,31.2844,1,0,533.5,0.846146,551,84.4983,26.0629,28,25,1.12,89.0122,1.05342,0.96824
18850_T5A46BP074B_TCAOH710_65_-573.646_-273.027__M_20161201_175655.jpg,646,0,646,0,205,123.671,41,47.3377,1,0,646,0.858262,666,92.6532,28.6795,30,27,1.11111,97.2548,1.04966,0.96997
18850_T5A46BP074B_TCAOH710_67_176.410_657.570__M_20161201_175707.jpg,298.5,0,298.5,0,205,145.595,74,38.2678,1,0,298.5,0.869047,306,63.5827,19.4952,22,17,1.29412,65.6985,1.03328,0.97549
18850_T5A46BP074B_TCAOH710_6_598.430_-701.682__M_20161201_175619.jpg,675.5,0,675.5,0,203,122.251,71,39.5327,1,-45,675.5,0.892994,687.5,94.671,29.327,31.1127,27.5772,1.12821,97.4975,1.02986,0.982545
18850_T5A46BP074B_TCAOH710_86_413.966_714.030__M_20161201_175719.jpg,459,0,459,0,205,88.1205,40,39.306,1,0,459,0.780945,481,81.6981,24.1747,30,20,1.5,85.9411,1.05194,0.954262
18850_T5A46BP074B_TCAOH710_92_-363.758_636.660__M_20161201_175719.jpg,501.5,0,501.5,0,161,82.8887,33,31.8186,1,-45,501.5,0.838982,514.5,83.351,25.2691,26.8701,24.7487,1.08571,86.669,1.03981,0.974733
18850_T5A46BP074B_TCAOH710_9_-409.165_-654.543__M_20161201_175619.jpg,199.25,243.598,398.5,59340.1,202,118.615,49,44.8364,2,0,371.5,0.867571,380,71.0196,21.7488,25,19,1.31579,73.3553,1.03289,0.977632
18850_T5A46BP076B_TCAOH710_20_-625.426_71.982__M_20161201_180156.jpg,886.5,0,886.5,0,129,47.5362,18,27.4883,1,-14.0362,886.5,0.738606,924,116.84,33.5965,47.2944,25.9513,1.82243,122.811,1.05111,0.959416
18850_T5A46BP076B_TCAOH710_21_214.254_-746.236__M_20161201_180156.jpg,540.5,0,540.5,0,205,140.459,70,40.3401,1,0,540.5,0.857248,556,85.3596,26.2333,28,25,1.12,89.0122,1.04279,0.972122
18850_T5A46BP076B_TCAOH710_4_432.528_-59.888__M_20161201_180132.jpg,477.5,0,477.5,0,205,139.272,64,41.6453,1,0,477.5,0.881033,487,80.0691,24.6571,27,21,1.28571,82.5269,1.0307,0.980493
18850_T5A46BP076B_TCAOH710_51_334.525_-695.068__M_20161201_180219.jpg,338.5,0,338.5,0,205,156.919,102,29.1226,1,0,338.5,0.896825,343.5,67.4017,20.7603,22,18,1.22222,68.8701,1.02179,0.985444
18850_T5A46BP076B_TCAOH710_52_162.591_-465.081__M_20161201_180219.jpg,497.5,0,497.5,0,163,89.8451,42,36.0164,1,-68.9625,497.5,0.825739,522,83.2875,25.1682,26.2773,25.2721,1.03977,87.0122,1.04472,0.953065
18850_T5A46BP076B_TCAOH710_90_-394.567_-777.226_O_L_20161201_180248.jpg,2459.5,0,2459.5,0,211,42.863,15,30.3105,1,-59.0362,2459.5,0.730284,2608,190.927,55.9601,69.2854,46.6476,1.48529,205.723,1.0775,0.94306
18850_T5A46BP078B_TCAOH710_11_596.836_-779.290__M_20161201_180652.jpg,528.5,0,528.5,0,204,126.543,47,44.4094,1,0,528.5,0.801781,548,86.9631,25.9405,33,21,1.57143,91.0122,1.04656,0.964416
18850_T5A46BP078B_TCAOH710_13_-104.332_-70.504__M_20161201_180652.jpg,491,0,491,0,204,134.289,58,40.2559,1,0,491,0.842101,505,81.9639,25.0032,29,22,1.31818,85.598,1.04434,0.972277
18850_T5A46BP078B_TCAOH710_23_223.591_-404.551__M_20161201_180704.jpg,524.5,0,524.5,0,204,152.332,82,34.6424,1,-26.5651,524.5,0.85421,542.5,83.938,25.8421,26.8328,25.9384,1.03448,87.8406,1.04649,0.96682
18850_T5A46BP078B_TCAOH710_35_-632.679_633.768__M_20161201_180715.jpg,271,0,271,0,165,116.706,63,28.0096,1,0,271,0.877854,277.5,60.4439,18.5755,21,16,1.3125,62.2843,1.03045,0.976577
18850_T5A46BP078B_TCAOH710_52_-503.375_-132.814__M_20161201_180727.jpg,404.5,0,404.5,0,166,111.161,56,29.6843,1,0,404.5,0.841983,417.5,74.6016,22.6942,25,20,1.25,77.6985,1.04151,0.968862
18850_T5A46BP078B_TCAOH710_55_166.354_-366.886__M_20161201_180727.jpg,553,0,553,0,204,126.826,70,40.3475,1,-23.9625,553,0.834494,573.5,86.9263,26.5349,26.9067,25.3837,1.06,91.2548,1.04979,0.964255
18850_T5A46BP078B_TCAOH710_72_494.762_-22.602__M_20161201_180739.jpg,623,0,623,0,202,116.866,55,36.8344,1,-45,623,0.869078,635.5,91.3103,28.1643,29.6985,26.8701,1.10526,94.9117,1.03944,0.98033
18850_T5A46BP078B_TCAOH710_93_129.306_-671.189_O_M_20161201_180755.jpg,2521.5,0,2521.5,0,206,43.614,17,33.4456,1,-38.047,2521.5,0.786227,2631,187.223,56.661,64.6781,52.6259,1.22902,200.752,1.07226,0.958381
18850_T5A46BP078B_TCAOH710_94_619.119_-419.302_O_M_20161201_180755.jpg,1625,0,1625,0,205,43.9049,16,35.2679,1,0,1625,0.853145,1654.5,148.506,45.4864,52,39,1.33333,154.711,1.04178,0.98217
18850_T5A46BP078B_TCAOH710_97_166.277_53.339_O_M_20161201_180755.jpg,1711.5,0,1711.5,0,196,52.4893,13,43.1438,1,-49.7636,1711.5,0.77479,1795,155.576,46.6814,53.3196,42.9258,1.24213,166.61,1.07092,0.953482
18850_T5A46BP07BB_TCAOH710_21_-595.956_-20.542__M_20161201_181556.jpg,486.5,0,486.5,0,163,77.6985,30,35.0148,1,-29.7449,486.5,0.845922,502.5,81.3403,24.8884,25.7992,24.6829,1.04523,85.0122,1.04514,0.968159
18850_T5A46BP07BB_TCAOH710_23_269.617_-729.712__M_20161201_181556.jpg,644,0,644,0,202,95.2795,33,47.9722,1,0,644,0.855605,665.5,92.86,28.6351,32,26,1.23077,97.2548,1.04733,0.967693
18850_T5A46BP07BB_TCAOH710_35_-574.423_667.279__M_20161201_181607.jpg,571,0,571,0,162,74.2958,35,33.0066,1,-18.4349,571,0.796538,592,88.5603,26.9633,29.7254,24.6658,1.20513,94.9117,1.07172,0.964527
18850_T5A46BP07BB_TCAOH710_42_-607.029_-877.671__M_20161201_181607.jpg,302,0,302,0,204,158.248,107,26.38,1,-45,302,0.872779,310,63.6998,19.6091,20.5061,19.0919,1.07407,65.9411,1.03519,0.974194
18850_T5A46BP07BB_TCAOH710_67_-430.429_677.151__M_20161201_181630.jpg,556.5,0,556.5,0,161,96.5913,36,33.3415,1,0,556.5,0.875859,568.5,85.9553,26.6187,28,24,1.16667,89.3553,1.03956,0.978892
18850_T5A46BP07BB_TCAOH710_70_513.322_-664.245__M_20161201_181630.jpg,1025,0,1025,0,164,72.7065,20,42.1027,1,-43.0251,1025,0.797918,1082.5,120.534,36.1258,41.7676,33.1412,1.26029,127.054,1.05409,0.946882
18850_T5A46BP07BB_TCAOH710_7_-406.170_-686.733__M_20161201_181531.jpg,506,0,506,0,205,140.404,68,37.8615,1,0,506,0.860911,516,83.2536,25.3823,29,21,1.38095,85.9411,1.03228,0.98062
18850_T5A46BP07CB_TCAOH710_14_-235.533_-226.291__M_20161201_181802.jpg,646,0,646,0,204,99.6145,34,46.605,1,-14.0362,646,0.797186,666,96.9283,28.6795,36.3803,24.011,1.51515,100.912,1.0411,0.96997
18850_T5A46BP07CB_TCAOH710_26_-615.161_108.318__M_20161201_181814.jpg,1074.5,0,1074.5,0,202,77.9541,28,46.7047,1,-78.6901,1074.5,0.830641,1109.5,121.162,36.9878,37.0659,35.3009,1.05,127.497,1.05229,0.968454
18850_T5A46BP07CB_TCAOH710_31_-605.982_839.188__M_20161201_181825.jpg,486.5,0,486.5,0,168,93.2973,29,37.2801,1,-80.5377,486.5,0.719422,505,88.7596,24.8884,36.0034,18.2483,1.97297,92.1838,1.03858,0.963366
18850_T5A46BP07CB_TCAOH710_3_593.304_-884.873__M_20161201_181750.jpg,426.5,0,426.5,0,204,141.913,77,32.5533,1,0,426.5,0.869144,439.5,75.6509,23.3031,25,21,1.19048,78.5269,1.03802,0.970421
18850_T5A46BP07CB_TCAOH710_42_353.152_175.618__M_20161201_181838.jpg,618.5,0,618.5,0,205,128.461,45,47.0899,1,-26.5651,618.5,0.867229,629.5,91.5966,28.0624,30.4105,25.9384,1.17241,94.669,1.03354,0.982526
18850_T5A46BP07CB_TCAOH710_56_536.975_-66.761__M_20161201_181849.jpg,437,0,437,0,204,135.814,62,38.5819,1,-48.8141,437,0.848973,450,77.6246,23.5883,27.375,20.6959,1.32273,80.4264,1.03609,0.971111
18850_T5A46BP07CB_TCAOH710_72_-492.460_248.855__M_20161201_181849.jpg,779.5,0,779.5,0,204,123.948,46,44.7076,1,-45,779.5,0.822137,792.5,105.253,31.5038,38.1838,27.5772,1.38462,109.154,1.03707,0.983596
18850_T5A46BP07CB_TCAOH710_9_582.347_697.883__M_20161201_181802.jpg,541.5,0,541.5,0,206,129.334,64,38.7397,1,0,541.5,0.815343,563.5,86.8982,26.2576,30,23,1.30435,91.3553,1.05129,0.960958
18850_T5A46BP07DB_TCAOH710_21_408.993_-117.595__M_20161201_182036.jpg,409,0,409,0,205,138.984,81,32.6335,1,0,409,0.828355,421.5,75.5159,22.8201,27,20,1.35,78.7696,1.04309,0.970344
18850_T5A46BP07DB_TCAOH710_24_-604.016_128.316__M_20161201_182036.jpg,1147,0,1147,0,44,26.8866,13,9.47065,1,-33.6901,1147,0.719483,1179.5,135.082,38.2153,55.7474,28.2897,1.97059,141.539,1.0478,0.972446
18850_T5A46BP07DB_TCAOH710_31_-577.073_-308.683__M_20161201_182036.jpg,567.5,0,567.5,0,204,117.745,38,45.5025,1,-63.435,567.5,0.883548,580,86.448,26.8805,27.28,26.3856,1.0339,89.8406,1.03924,0.978448
18850_T5A46BP07DB_TCAOH710_34_69.250_670.324__M_20161201_182047.jpg,1518,0,1518,0,205,50.029,19,35.8861,1,-42.5104,1518,0.690867,1630.5,153.62,43.9634,59.8323,33.2334,1.80037,166.167,1.08167,0.931003
18850_T5A46BP07DB_TCAOH710_7_600.260_789.834__M_20161201_182024.jpg,1559,0,1559,0,205,54.9619,22,37.2735,1,-75.9638,1559,0.789367,1623,147.431,44.5531,52.3877,39.5333,1.32515,157.539,1.06856,0.960567
18850_T5A46BP07DB_TCAOH710_98_441.309_149.910_O_M_20161201_182127.jpg,1014,0,1014,0,204,105.325,49,43.3355,1,0,1014,0.871588,1037.5,115.617,35.9314,36,35,1.02857,120.912,1.04579,0.977349
18850_T5A46BP07FB_TCAOH710_23_88.521_870.356__M_20161201_182622.jpg,561,0,561,0,204,136.975,69,39.9821,1,-45,561,0.884931,573,86.5313,26.7262,28.9914,24.7487,1.17143,89.2548,1.03147,0.979058
18850_T5A46BP07FB_TCAOH710_30_-617.747_-198.074__M_20161201_182622.jpg,479,0,479,0,164,107.223,41,33.9995,1,-78.6901,479,0.828147,496.5,80.7414,24.6958,29.0252,21.965,1.32143,85.2548,1.0559,0.964753
18850_T5A46BP07FB_TCAOH710_87_116.611_749.989_O_M_20161201_182702.jpg,774,0,774,0,203,106.343,42,46.8082,1,-24.444,774,0.819977,799.5,103.825,31.3925,36.6629,26.2351,1.39748,108.912,1.04899,0.968105
18850_T5A46BP07FB_TCAOH710_93_616.591_697.333_O_M_20161201_182702.jpg,1518.5,0,1518.5,0,209,51.3346,21,41.5111,1,-36.8699,1518.5,0.683432,1656.5,156.047,43.9706,59.4,34.6,1.71676,167.095,1.0708,0.916692
18850_T5A46BP07HB_TCAOH710_49_506.789_631.442__M_20161201_183218.jpg,1231,0,1231,0,205,88.0372,30,47.485,1,-57.9946,1231,0.831852,1273.5,129.666,39.5899,43.7779,35.7219,1.22552,136.368,1.05169,0.966627
18850_T5A46BP07HB_TCAOH710_52_297.639_-40.802__M_20161201_183218.jpg,428,0,428,0,204,144.448,77,37.3402,1,0,428,0.841614,438.5,77.3585,23.3441,28,19,1.47368,79.9411,1.03339,0.976055
18850_T5A46BP07HB_TCAOH710_5_575.206_504.368__M_20161201_183131.jpg,367,0,367,0,205,143.927,75,38.7569,1,-45,367,0.870917,378,69.8934,21.6166,22.6274,21.2132,1.06667,72.7696,1.04115,0.970899
18850_T5A46BP07HB_TCAOH710_88_-641.898_800.825_O_M_20161201_183234.jpg,1002,0,1002,0,172,65.1725,20,38.8036,1,-26.5651,1002,0.842859,1029.5,115.587,35.7181,38.0132,33.0938,1.14865,122.225,1.05743,0.973288
18850_T5A46BP07KB_TCAOH710_18_417.191_186.268__M_20161201_183710.jpg,428.5,0,428.5,0,203,157.013,97,29.7579,1,0,428.5,0.820465,442.5,77.4604,23.3577,28,20,1.4,81.0122,1.04585,0.968362
18850_T5A46BP07KB_TCAOH710_22_80.203_867.467__M_20161201_183721.jpg,398.5,0,398.5,0,204,140.634,66,40.5838,1,0,398.5,0.881881,406,73.0308,22.5252,25,20,1.25,75.3553,1.03183,0.981527
18850_T5A46BP07KB_TCAOH710_47_-659.309_165.066__M_20161201_183733.jpg,398,0,398,0,205,142.486,56,41.796,1,-75.9638,398,0.848623,410,73.3965,22.5111,24.9812,20.8581,1.19767,76.7696,1.04596,0.970732
18850_T5A46BP07KB_TCAOH710_53_488.120_-220.528__M_20161201_183745.jpg,871,0,871,0,205,83.4332,25,50.3858,1,-14.0362,871,0.810263,912.5,108.766,33.3015,35.4102,32.9848,1.07353,116.225,1.06858,0.954521
18850_T5A46BP07MB_TCAOH710_26_207.348_92.518__M_20161201_184147.jpg,521,0,521,0,204,129.889,59,43.5715,1,0,521,0.830844,538,84.7088,25.7557,30,22,1.36364,88.7696,1.04794,0.968401
18850_T5A46BP07MB_TCAOH710_27_256.713_-113.945__M_20161201_184147.jpg,629,0,629,0,204,128,55,45.164,1,0,629,0.871137,644,91.8853,28.2996,31,26,1.19231,95.2548,1.03667,0.976708
18850_T5A46BP07MB_TCAOH710_58_-632.445_-799.992__M_20161201_184159.jpg,455.5,0,455.5,0,205,113.722,35,47.4466,1,0,455.5,0.864821,471.5,78.1489,24.0824,25,23,1.08696,81.3553,1.04103,0.966066
18850_T5A46BP07MB_TCAOH710_59_-641.017_-411.117__M_20161201_184159.jpg,665,0,665,0,205,125.661,55,39.7552,1,-78.6901,665,0.854154,686,94.4961,29.0982,32.3592,26.6718,1.21324,98.9117,1.04673,0.969388
18850_T5A46BP07MB_TCAOH710_60_-652.092_-271.710__M_20161201_184159.jpg,1674,0,1674,0,210,52.419,21,39.1107,1,0,1674,0.646619,1833.5,164.141,46.1671,60,35,1.71429,180.368,1.09886,0.913008
18850_T5A46BP07MB_TCAOH710_62_365.341_585.524__M_20161201_184211.jpg,455,0,455,0,205,140.311,70,38.6141,1,0,455,0.851564,467.5,78.8069,24.0692,27,21,1.28571,81.9411,1.03977,0.973262
18850_T5A46BP07MB_TCAOH710_63_394.940_376.134__M_20161201_184211.jpg,598.5,0,598.5,0,206,123.197,43,46.9794,1,0,598.5,0.847856,613,90.5465,27.605,32,23,1.3913,94.1838,1.04017,0.976346
